Date,Instrument,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
2022-12-31T00:00:00Z,DHLn.DE,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
